0.83		13.100
0.83		13.100
0.83		13.100
0.83		13.117
0.83		13.117
0.83		13.117
0.83		13.133
0.84		13.133
0.84		13.133
0.84		13.133
0.84		13.167
0.84		13.183
0.84		13.183
0.84		13.183
0.84		13.183
0.85		13.233
0.85		13.250
0.85		13.250
0.85		13.317
0.85		13.317
0.85		13.317
0.85		13.317
0.85		13.317
0.86		13.333
0.86		13.333
0.86		13.350
0.86		13.367
0.86		13.367
0.86		13.367
0.86		13.367
0.86		13.383
0.86		13.400
0.87		13.417
0.87		13.417
0.87		13.433
0.87		13.433
0.87		13.433
0.87		13.483
0.87		13.483
0.87		13.483
0.88		13.500
0.88		13.500
0.88		13.500
0.88		13.517
0.88		13.517
0.88		13.517
0.88		13.517
0.88		13.533
0.89		13.550
0.89		13.550
0.89		13.567
0.89		13.567
0.89		13.567
0.89		13.583
0.89		13.583
0.89		13.617
0.90		13.617
0.90		13.617
0.90		13.617
0.90		13.633
0.90		13.633
0.90		13.650
0.90		13.667
0.90		13.667
0.91		13.683
0.91		13.700
0.91		13.700
0.91		13.717
0.91		13.717
0.91		13.733
0.91		13.733
0.91		13.733
0.92		13.733
0.92		13.733
0.92		13.767
0.92		13.767
0.92		13.783
0.92		13.783
0.92		13.817
0.92		13.833
0.93		13.850
0.93		13.850
0.93		13.867
0.93		13.867
0.93		13.867
0.93		13.867
0.93		13.867
0.93		13.867
0.94		13.867
0.94		13.867
0.94		13.867
0.94		13.867
0.94		13.900
0.94		13.900
0.94		13.917
0.94		13.917
0.95		13.917
0.95		13.917
0.95		13.933
0.95		13.933
0.95		13.933
0.95		13.933
0.95		13.950
0.95		13.950
0.96		13.967
0.96		13.983
0.96		13.983
0.96		13.983
0.96		14.000
0.96		14.017
0.96		14.033
0.96		14.033
0.97		14.033
0.97		14.033
0.97		14.050
0.97		14.050
0.97		14.050
0.97		14.083
0.97		14.083
0.97		14.083
0.98		14.100
0.98		14.100
0.98		14.117
0.98		14.117
0.98		14.133
0.98		14.133
0.98		14.150
0.98		14.167
0.99		14.183
0.99		14.183
0.99		14.217
0.99		14.233
0.99		14.283
0.99		14.300
0.99		14.300
0.99		14.300
1.00		14.317
1.00		14.333
1.00		14.383
1.00		14.600
0.00			0.050
0.00			0.533
0.00			0.733
0.00			0.900
0.01			0.967
0.01			1.333
0.01			1.367
0.01			1.483
0.01			1.650
0.01			1.983
0.01			2.067
0.01			2.100
0.01			2.200
0.02			2.333
0.02			2.483
0.02			2.567
0.02			2.633
0.02			2.633
0.02			2.800
0.02			3.000
0.03			3.300
0.03			3.317
0.03			3.317
0.03			3.367
0.03			3.483
0.03			3.517
0.03			3.533
0.03			3.567
0.04			3.583
0.04			3.617
0.04			3.717
0.04			3.733
0.04			3.883
0.04			4.050
0.04			4.100
0.04			4.333
0.04			4.400
0.05			4.400
0.05			4.467
0.05			4.467
0.05			4.550
0.05			4.683
0.05			4.700
0.05			4.717
0.06			4.750
0.06			4.817
0.06			4.933
0.06			4.967
0.06			5.000
0.06			5.000
0.06			5.133
0.06			5.283
0.07			5.317
0.07			5.333
0.07			5.367
0.07			5.383
0.07			5.383
0.07			5.417
0.07			5.450
0.07			5.500
0.07			5.550
0.08			5.550
0.08			5.600
