4/11	12.567
4/12	12.367
4/12	12.583
4/13	9.883
4/13	12.567
4/14	12.533
4/14	12.717
4/15	8.967
4/15	11.783
4/15	11.783
4/16	10.667
4/16	12.517
4/17	12.633
4/17	12.733
4/17	12.850
4/18	9.567
4/18	11.533
4/18	12.767
4/19	12.600
4/19	12.667
4/19	12.750
4/20	11.317
4/20	12.933
4/20	12.933
4/21	11.217
4/21	11.400
4/21	12.317
4/22	10.900
4/22	13.150
4/22	13.167
4/23	11.967
4/23	12.750
4/23	13.117
4/24	12.150
4/24	13.033
4/25	7.267
4/25	12.350
4/25	13.117
4/26	11.933
4/26	13.150
4/27	11.533
4/27	12.600
4/27	12.967
4/28	12.333
4/28	12.583
4/28	13.233
4/29	11.817
4/29	12.183
4/29	13.017
4/30	12.217
4/30	12.333
4/30	13.000
5/1	11.367
5/1	12.417
5/1	13.417
5/2	12.267
5/2	12.350
5/2	13.233
5/3	12.133
5/3	12.917
5/3	13.133
5/4	9.450
5/4	12.067
5/4	12.550
5/5	11.750
5/5	12.783
5/5	13.433
5/6	13.017
5/6	13.017
5/6	13.550
5/7	11.917
5/7	13.617
5/7	13.650
5/8	12.783
5/8	13.383
5/8	13.650
5/9	12.967
5/9	13.200
5/9	13.417
5/10	6.867
5/10	12.933
5/10	13.467
5/11	13.483
5/11	13.800
5/12	11.367
5/12	13.750
5/13	12.067
5/13	13.867
5/14	12.917
5/14	13.767
5/15	13.250
5/15	13.850
5/16	2.767
5/16	13.717
5/17	13.133
5/17	13.767
5/18	13.733
5/18	13.983
5/19	13.717
5/19	13.983
5/20	13.683
5/20	14.217
5/21	14.050
5/21	14.067
5/22	13.983
5/22	14.100
5/23	13.483
5/23	13.817
5/24	13.867
5/24	14.033
5/25	13.200
5/25	13.517
5/26	13.250
5/26	13.950
5/27	13.933
5/27	14.017
5/28	12.000
5/28	13.900
5/29	12.717
5/29	13.467
5/30	13.933
5/30	14.150
5/31	13.917
5/31	14.117
6/1	13.450
6/1	13.817
6/2	12.467
6/2	13.183
6/3	13.650
6/3	14.317
6/4	13.817
6/4	14.200
6/5	13.483
6/5	13.983
6/6	12.833
6/6	13.533
6/7	13.567
6/7	14.367
6/8	12.700
6/8	14.333
6/9	11.783
6/9	14.183
6/10	13.867
6/10	13.950
6/11	13.183
6/11	13.617
6/12	14.083
6/12	14.500
6/13	12.917
6/13	13.833
6/14	13.950
6/14	14.300
6/15	14.383
6/15	14.450
6/16	12.383
6/16	13.967
6/17	13.983
6/17	14.367
6/18	13.383
6/18	14.433
6/19	13.050
6/19	14.283
6/20	12.833
6/20	14.267
6/21	13.583
6/21	14.633
6/22	14.150
6/22	14.317
6/23	7.217
6/23	14.317
6/24	14.250
6/25	13.450
6/26	13.600
6/27	14.417
6/28	14.750
6/29	12.950
6/30	13.083
6/30	13.433
7/1	14.100
7/1	14.250
7/2	10.067
7/2	14.350
7/3	14.233
7/4	14.100
7/5	14.217
7/6	10.817
7/7	14.433
7/8	14.183
7/9	14.250
7/10	14.117
7/11	13.850
7/12	6.250
7/12	13.100
7/13	13.017
7/13	14.167
7/14	13.383
7/14	14.083
7/15	13.967
7/15	14.083
7/16	13.933
7/16	14.100
7/17	12.450
7/17	12.667
7/18	13.083
7/18	13.617
7/19	13.650
7/19	13.917
7/20	13.867
7/20	14.133
7/21	13.950
7/21	14.050
7/22	12.350
7/22	12.867
7/23	12.483
7/23	13.150
7/24	13.733
7/24	14.033
7/25	13.750
7/25	13.817
7/26	13.800
7/26	13.883
7/27	13.817
7/27	13.933
7/28	13.467
7/28	13.583
7/29	13.550
7/29	13.683
7/30	13.567
7/30	13.617
7/31	11.667
7/31	13.483
8/1	13.200
8/1	13.467
8/2	12.117
8/2	13.517
8/3	6.667
8/3	13.633
8/4	13.233
8/5	4.267
8/5	13.450
8/6	13.250
8/6	13.350
8/7	12.933
8/7	13.217
8/8	9.450
8/8	13.250
8/9	13.300
8/10	13.200
8/11	3.383
8/11	13.200
8/12	13.033
8/12	13.217
8/13	12.983
8/13	13.100
8/14	12.917
8/14	13.433
8/15	12.150
8/15	13.100
8/16	11.783
8/16	12.750
8/17	8.383
8/17	12.467
8/18	12.817
8/19	12.767
8/20	13.033
8/21	12.867
8/22	12.867
8/23	10.067
8/24	12.517
8/25	12.533
8/26	12.783
8/27	12.017
8/28	4.700
8/28	12.250
8/29	11.900
8/29	12.017
8/30	12.367
8/30	12.433
8/31	12.217
8/31	12.400
9/1	12.367
9/1	12.467
9/2	10.867
9/2	11.283
9/3	11.717
9/3	12.117
9/4	11.650
9/4	12.217
9/5	12.233
9/5	12.233
9/6	11.817
9/6	11.950
9/7	10.867
9/7	12.150
9/8	12.100
9/8	12.133
9/9	11.417
9/9	11.983
9/10	10.467
9/10	11.767
9/11	10.800
9/11	11.883
9/12	11.633
9/12	11.783
9/13	11.900
9/13	11.967
9/14	10.883
9/14	11.833
9/15	11.417
9/15	11.567
9/16	11.667
9/16	11.867
9/17	11.533
9/17	11.617
9/18	11.283
9/18	11.700
9/19	11.717
9/19	11.717
9/20	11.433
9/20	11.483
9/21	11.500
9/21	11.533
9/22	11.450
9/22	11.467
9/23	11.367
9/23	11.383
9/24	11.167
9/24	11.300
9/25	11.267
9/25	11.300
9/26	9.750
9/26	10.933
9/27	10.967
9/27	11.267
9/28	11.133
9/28	11.167
9/29	11.000
9/29	11.183
9/30	10.617
9/30	11.083
10/1	10.383
10/1	11.000
10/2	8.933
10/2	11.017
10/3	10.400
10/3	10.900
10/4	10.833
10/4	10.983
10/5	10.733
10/5	10.967
10/6	10.700
10/6	10.867
10/7	10.317
10/7	10.483
10/8	9.983
10/8	10.800
10/9	10.000
10/9	10.700
10/10	10.133
10/10	10.600
10/11	9.483
10/11	10.517
10/12	9.567
10/12	9.567
10/13	8.467
10/13	10.400
10/14	10.367
10/14	10.550
10/15	10.383
10/15	10.550
10/16	8.400
10/16	9.783
10/17	9.933
10/17	10.083
10/18	10.100
10/18	10.300
10/19	9.933
10/19	10.233
10/20	9.517
10/20	9.917
10/21	9.683
10/21	10.083
10/22	9.417
10/22	9.583
10/23	9.517
10/23	9.733
10/24	9.283
10/24	10.067
10/25	9.750
10/25	9.883
10/26	8.450
10/26	9.667
10/27	6.650
10/27	9.317
10/28	8.483
10/28	8.917
10/29	8.617
10/29	8.650
10/30	8.917
10/31	4.033
10/31	8.933
11/1	7.633
11/1	9.650
11/2	9.583
11/2	9.633
11/3	9.483
11/3	9.683
11/4	9.417
11/4	9.650
11/5	7.017
11/5	9.333
11/6	9.500
11/6	9.533
11/7	8.567
11/7	9.300
11/8	9.367
11/8	9.367
11/9	9.350
11/9	9.467
11/10	9.200
11/10	9.350
11/11	8.617
11/11	8.917
11/12	8.000
11/12	8.167
11/13	7.250
11/13	9.250
11/14	9.167
11/14	9.217
11/15	2.733
11/15	9.067
11/15	9.083
11/16	8.467
11/16	9.050
11/16	9.233
11/17	8.433
11/17	8.483
11/17	9.083
11/18	8.250
11/18	8.750
11/18	9.100
11/19	7.033
11/19	7.883
11/19	8.917
11/20	6.550
11/20	8.267
11/20	8.950
11/21	8.800
11/21	8.817
11/21	8.900
11/22	6.600
11/22	7.417
11/22	9.067
11/23	3.733
11/23	8.850
11/23	8.933
11/24	5.317
11/24	8.333
11/24	8.883
11/25	7.967
11/25	8.150
11/25	8.767
11/26	6.867
11/26	8.233
11/26	8.900
11/27	8.083
11/27	8.117
11/27	8.383
11/28	8.383
11/28	8.400
11/28	8.500
11/29	8.667
11/29	8.783
11/29	8.967
11/30	6.967
11/30	8.433
11/30	8.683
12/1	7.567
12/1	7.600
12/1	8.500
12/2	5.467
12/2	6.667
12/2	8.650
12/3	8.233
12/3	8.600
12/4	8.300
12/4	8.583
12/5	1.433
12/5	3.500
12/5	8.383
12/6	0.050
12/6	8.450
12/6	8.450
12/7	3.517
12/7	8.400
12/7	8.583
12/8	7.083
12/8	7.250
12/9	6.350
12/9	8.083
12/9	8.583
12/10	7.217
12/10	8.450
12/10	8.500
12/11	2.583
12/11	8.533
12/11	8.550
12/12	6.600
12/12	7.250
12/12	8.233
12/13	6.700
12/13	8.200
12/13	8.383
12/14	6.717
12/14	6.883
12/14	8.233
12/15	7.650
12/15	8.300
12/15	8.350
12/16	7.400
12/16	8.300
12/16	8.417
12/17	7.917
12/18	4.317
12/18	8.533
12/19	7.533
12/19	8.617
12/20	7.433
12/20	8.133
12/21	1.833
12/21	5.683
12/21	7.850
12/22	5.700
12/22	7.933
12/22	7.967
12/23	7.083
12/23	8.467
12/24	7.883
12/24	8.033
12/24	8.517
12/25	4.933
12/25	8.350
12/25	8.550
12/26	8.250
12/26	8.317
12/26	8.367
12/27	7.783
12/27	8.317
12/27	8.400
12/28	6.350
12/28	8.200
12/28	8.300
12/29	8.183
12/29	8.317
12/29	8.483
12/30	6.333
12/30	8.417
12/30	8.550
12/31	7.217
12/31	7.750
12/31	8.167
