0.97	14.033	2019-7-13
0.97	14.033	2019-7-16
0.97	14.050	2019-6-24
0.97	14.050	2019-7-3
0.97	14.050	2020-5-30
0.97	14.083	2019-7-1
0.97	14.083	2020-6-4
0.97	14.083	2020-6-22
0.98	14.100	2019-6-8
0.98	14.100	2020-5-20
0.98	14.117	2019-6-3
0.98	14.117	2020-6-21
0.98	14.133	2019-7-2
0.98	14.133	2020-6-19
0.98	14.150	2019-7-5
0.98	14.167	2019-7-9
0.99	14.183	2019-6-15
0.99	14.183	2019-6-22
0.99	14.217	2019-6-23
0.99	14.233	2020-6-14
0.99	14.283	2019-6-17
0.99	14.300	2019-6-7
0.99	14.300	2019-6-27
0.99	14.300	2020-6-15
1.00	14.317	2020-6-18
1.00	14.333	2019-7-7
1.00	14.383	2019-6-12
1.00	14.600	2019-6-28
